student_id,python,java,c,cpp,web_dev,dsa,ml,dl,stats,sql,data_visualization,cloud,git,linux,communication,teamwork,problem_solving,leadership,creativity,time_management,age,cgpa,course,year,learning_hours,internships,certifications
1655,6.6769676869233825,4.9098255400088195,1.7519458482422978,9.559323774175379,2.4628286601730376,4.390127265658454,6.30650699863623,6.457315548408388,3.904749627650057,7.254888425115205,4.193148354001523,7.790560692237241,4.5096764115037535,6.836097659319864,7.9100204556597165,7.963204517933649,5.8822784569976285,8.437160358278822,5.088583944264658,7.189224410491436,24,6.76,DS,1,2.4,0,7
1656,5.409197179721941,9.63351125915021,4.61997480037083,7.111974867380278,3.9484128301485177,2.40004685916189,6.3699132398223295,9.36983035933613,7.449825361536838,5.775157272899582,2.4743613245178917,7.557988609653156,6.1559384748563275,4.181037624352194,6.30539075448993,7.34189597458978,2.4931370775260002,7.03102435767621,6.687543779322423,6.809429595352036,22,7.26,IT,4,1.5,3,2
1657,6.336921952539228,3.4614177895137916,8.931671957205927,4.783125917217716,5.363192851891814,8.176077671523426,6.2034568890844675,3.6783256532980038,6.399496520775313,7.147675882714124,4.844129334587661,7.16078800419234,6.0416160023534635,5.5136588034776475,4.693384829766717,8.076100169805976,7.401150518447695,7.02176784710506,8.790746083785628,6.448526086482982,22,8.56,Cyber,1,3.3,1,0
1658,8.63519507121592,9.072313545709891,8.185075667216607,6.81308427653339,7.454558751874319,5.111227429788876,6.800101514554418,8.036150297051211,7.367704763251121,2.5412379878827345,6.368456031136188,9.497231254952554,8.066179449691894,4.158527486490441,6.981563890292016,7.983766324898829,6.583382960991669,9.23758683827513,6.9438354123963695,4.639775033860126,21,5.22,IT,3,1.4,2,4
1659,3.9869148694407177,5.7773623024043985,7.044890421853388,2.977812903094953,5.967852227675851,3.862984735696126,7.389191318138861,5.057122252186887,5.5155504692775565,1.891525022183468,3.4811095257914406,9.67109437715464,8.267415841403349,5.264724452359337,7.535040233248971,5.3019603395347135,5.312059534155577,8.083963609472534,4.753234588897417,4.995162757429667,24,5.85,AIML,2,1.7,0,9
1660,8.27975712225809,6.598171468042212,5.102806253781759,8.110706134942088,5.855871578998972,4.49028289359492,3.8039533820845612,5.227804430369443,7.408030805333548,6.518515421311353,4.223475712378893,6.107934181884747,4.663374119773842,3.859418883901835,5.519966467283423,7.262339641474552,5.309950926863222,1.0,4.922396929706405,9.468062646258494,23,7.46,CSE,4,1.9,3,8
1661,8.634230134679731,7.666315533258869,4.236363002029162,3.057576511441694,4.026174745993368,9.4335254983687,5.5666078271432955,3.649082017474263,4.6083868707041145,6.028804087417031,4.739654465371499,5.78777493240854,5.864703500897371,3.9983341690327854,5.5758761434532245,5.454135426236902,3.8591799411858396,5.045317916501703,9.961212211912384,5.817999453066648,24,7.5,IT,1,1.2,0,6
1662,5.763862946017842,4.739501409991128,4.817568761515252,5.558331015925835,6.046332160124198,4.685912605454178,7.031535203128487,4.495014146866057,2.6354958069544177,9.867235069225098,5.002243701213802,3.145247772518866,3.9983524780176904,7.927528614532919,9.429954667489017,3.3318246219022307,8.317224613678635,6.869082900444289,8.556030138169639,4.679044857321652,21,5.77,CSE,4,2.0,2,3
1663,1.7562902019828108,7.728496769397273,9.096016441637385,6.4889088992111,8.638202054891975,5.753263789246197,5.463210358249995,7.293564171122293,3.092135989329307,3.2421005449097495,6.595764425443457,9.066406477047819,9.004480467676562,3.221138814156178,4.358297141976971,9.673417675510953,7.454069117227386,6.3785740211419615,5.12801433804695,8.67483394277593,18,5.47,AIML,1,3.1,3,6
1664,4.784356025811135,1.0,4.743114621689307,8.077679423964188,6.311150225517114,5.106163275427968,7.91884711412369,7.542255137513538,4.994467357658481,6.744904904095038,7.2757977620189,5.853933987376085,6.53261607299099,7.2999157205404215,4.919930436940894,4.8931792616726275,3.8831953910496955,7.111552389352534,5.791340078441592,4.507151727582859,24,5.85,AIML,2,2.0,1,7
1665,8.593989093122218,4.560020933556122,6.202845928479316,6.213089352868748,2.985372837036276,3.534674913132487,6.18035699338513,6.471716162153211,2.774953024454241,7.3905571328371,5.051137891181664,4.782329369292499,7.987528288488746,7.7036611155245875,5.074919783668147,8.190939474080462,6.101224509898117,10.0,5.314024776159786,6.938607175946985,24,7.82,IT,1,0.7,0,2
1666,5.954263875402236,4.1518743853178695,4.492584710276508,7.2699257472251,3.496954411390938,4.514562875506073,2.090154717752898,4.998374270480295,9.100745130107914,6.685625554586785,3.9221231360730417,4.133157205598817,5.273468606550125,7.460828447214818,9.398109310677242,7.06946984608128,4.581545657251478,4.060543570677297,6.3769733446298265,8.76410389625288,25,8.35,ECE,4,2.2,1,6
1667,4.001395535410179,3.4929879752564768,7.6855480601980535,5.943666183100894,7.177577754446306,3.3977831859870102,7.678857838395388,3.7928855955355223,5.834337674501172,8.197892009822207,6.273471423114435,4.118914945278342,8.041517087136242,5.946740760407289,2.046648759363831,4.208190863787004,3.4491190490153825,1.500744649126057,7.5830878233295635,5.633350529584134,24,7.7,DS,1,2.5,1,1
1668,4.990450157543565,5.570090323842098,4.922547439307118,5.935628098111435,5.5513690495547605,7.911762551361428,5.7657935462893395,6.123516933620452,7.838545161466185,4.73525551206788,7.035449199095513,9.517437487201917,7.488710083946521,3.815831467424673,7.644819829555192,4.448310069928451,9.11087447396547,1.1334795539515525,7.036930915676972,1.6395678446576998,22,5.5,DS,3,1.7,3,8
1669,7.681240053009106,6.77149993636339,5.804812219691171,6.1709545006965945,5.850839539792972,6.2017581292271915,2.460578333749427,5.270091391566764,7.574136711018487,7.664463277836891,9.227547775881575,7.796556730461969,8.557805128043043,2.9095633851722913,5.941002580517737,6.794675772828017,5.292538820625649,7.843004964254016,7.405665992595184,7.765464097508561,20,6.09,CSE,2,1.9,1,1
1670,7.093467136402759,7.405319996998612,2.633235733914349,5.62188415829525,4.774531649970486,10.0,5.495420279426405,6.42236284487486,6.012834283513958,7.123050221641013,8.292342481491692,3.0240213990475806,3.312374683182926,3.6398503873776664,9.626980444129792,6.798899451235494,4.317928674622332,5.679714945552091,4.591515050585577,8.556796396588203,19,7.26,IT,2,3.2,2,6
1671,5.522135801660611,6.481753514400816,2.7732635275901205,2.626859513837129,7.0068244243998254,4.582178550018822,3.4632712427707735,5.357524600359337,10.0,8.331708515568415,3.4823044232997464,3.1048893733406,6.1495989908604765,3.6523586234833223,6.71125819945372,5.247644951333991,3.619539544860318,3.0221201850058135,6.237053079745558,6.041976423052073,21,7.48,Cyber,1,1.7,2,3
1672,5.266351176370625,4.668613070212906,6.015346386643013,4.463353012606744,5.398164573509302,4.282279507708761,7.506262571188306,5.408670426629074,10.0,4.977672859167166,5.718016379477243,6.243730342031762,8.195081408851546,6.55000177664912,1.6972253633903653,2.836235674932903,5.517025330256538,5.530121415037244,7.697948334486274,5.563203598658546,18,6.85,Cyber,2,2.3,0,5
1673,5.216483701912356,6.738032875650334,3.349685689604476,6.489549682223397,5.6267735565427905,9.067519536710657,5.928318039707669,6.317921372224927,8.78378495747364,3.627593304896397,6.912323324931043,3.9670768660561273,4.128660990538087,3.168935038114594,9.22297701886705,7.606405230941124,1.7597989201357551,5.039698786934855,9.036445585981667,5.965962551725163,25,7.09,CSE,2,2.2,3,1
1674,4.155179631002995,6.248571389701701,10.0,5.501757993022562,4.297553216673747,8.115954064136268,4.152509270396468,6.7043849292874445,4.1896227884164405,4.7428875398795185,4.299615150798415,5.495883943455894,7.0437594433180415,5.586543066426957,5.527981247679041,1.0,5.69544339847593,5.292926842356121,1.7130504034205503,6.184576671879956,19,7.82,ECE,3,0.5,3,5
1675,9.230751378938884,7.872112335872032,1.876953775775501,5.688381835636187,7.843382596285539,6.769530043542044,7.6216961139257196,8.44784258019547,8.865933725202458,3.873883407140015,5.298592169502031,9.10604383465067,7.142665286956755,6.080339746768972,1.9186265635423387,6.696274056127651,8.421694850934713,2.1735535726836006,6.929081670515861,5.3095924780029655,20,9.71,Cyber,3,0.9,2,4
1676,5.35535906157732,7.553873405863033,4.399649402671792,5.353292661122569,5.557734416767157,3.772616969823457,6.917051331992497,5.326023331850615,2.502935117089775,4.870044032752065,7.347918526344473,8.13883459400673,7.402095053582034,5.3938711560910155,5.189149166071028,8.265666131189297,7.854571137226695,7.185653027076667,8.435709864314926,9.518347516379047,24,8.62,CSE,4,1.9,2,7
1677,8.434317041650992,6.060952827841258,6.033401734535101,4.272803214536364,7.21576066623952,9.489992535455869,5.528470525949284,7.0909890341045525,8.793492836030268,5.3314333833729215,6.4999428051868495,2.5772408338950097,6.667475484172307,5.458925487091687,6.072205211491164,2.301514000953658,6.96369413801135,7.435481834212789,1.9801733929843213,6.401842681679317,25,7.09,DS,4,2.7,3,2
1678,9.042632103844902,4.205493987677486,5.269734124408431,5.013801078047412,3.6128168719319644,5.855793680459304,3.5088051209272786,9.60724411806415,1.0,4.177217074274305,6.0034568456970705,3.977765297836278,7.2352066014508525,8.552738120265769,3.9016997544050764,6.31994972482147,10.0,6.257886997832718,8.732418953715902,6.038265760958653,21,7.31,AIML,3,3.7,3,1
1679,7.996621796295921,4.694099688335839,3.791709086672162,5.386336511222811,9.467766276757217,5.138649743009928,4.315052412926813,7.144152648455125,5.3620869277257714,6.015547157597205,4.692901568703231,6.491390763436319,6.865494053928577,6.999423500691928,2.9372078713381646,5.232421224481022,6.512482463196814,5.847466957808984,10.0,7.559227565250648,18,7.37,IT,3,0.5,2,3
1680,5.136759374563903,4.900421280723934,4.084144321009464,6.010286281083699,8.554748077026446,8.28591947383656,4.285084180587923,8.328501987129957,8.418248469724647,3.6419658181662165,3.108793354778315,8.259533374245358,8.369825447340231,7.406086027356052,6.593183138676332,6.389938325446317,4.177417107315788,6.357870607065096,6.36826693403378,5.16117547020519,18,6.87,AIML,3,0.5,0,2
1681,6.807460180673219,5.369467332167488,4.018691845001523,6.786756688939425,2.1804046606821466,5.95540975749254,7.492994406528777,4.758745321462552,6.770399956368397,5.853599153433777,5.375129851048861,4.356270741329523,4.5646009216169485,5.256776411840314,3.512363028827868,7.955777039302417,7.669391799695875,6.098416701446557,7.082867605153836,5.5124562961633305,24,8.9,ECE,3,1.9,2,1
1682,5.951608787218167,6.536100855179507,5.426556610359874,5.6388994182285215,4.39612504987257,3.6686598287362346,2.638205428711546,4.559288719303313,3.042849994997795,5.0095555125803255,5.817546648781819,6.737051917451087,6.680825943552742,7.569053142211977,3.948091711181811,3.307157505773128,6.269448807538249,2.448803094386383,4.061416051399521,7.002337308174734,21,8.87,DS,4,2.6,3,6
1683,4.192596278539744,7.430348780256117,9.903858179034847,3.940689488615161,6.95526878201977,6.080605198997164,5.905530366873834,5.681251743230125,6.34059736587019,5.757537947745618,3.063144809962315,5.0901646266618155,8.437585652405694,6.607405177631483,8.714673505117835,5.553384551542638,6.079875167779937,4.324157465456636,10.0,5.922377997923394,22,7.74,AIML,4,1.1,2,8
1684,6.6487185634432056,5.8977626139692445,6.15587459311642,3.2038359201624336,3.360542687701992,4.437302396858472,5.499431218455827,5.894120229572522,6.771247826614927,6.786715946866402,6.095941822277111,9.504127329382833,4.432554275685801,6.4203533830403465,5.338889960399582,5.671038708266339,6.591459790927306,6.427917408865472,6.566370486054071,7.502549499966852,25,9.16,ECE,4,2.4,2,0
1685,3.641920417680395,6.032249575800945,8.365800978775049,10.0,5.736811835673349,1.0,8.071078035550833,8.14164903423189,6.409570893569743,5.163537863792371,6.784088283254081,7.24483003845892,4.617778212343127,5.217270506609756,3.565595374299294,2.1025258852234603,5.207707055576363,4.5294472087990805,1.0,5.379381231801303,21,6.89,CSE,3,2.9,0,0
1686,8.375358776923127,6.286612610000008,7.013952691656283,3.740369939470874,6.853263571953594,4.2365796156997355,6.46547311535064,4.540632101637291,5.185439888077376,4.444074858023529,4.616016494098028,5.6134757123345524,7.048734176879909,6.473592276914577,4.208835136745371,7.14720194318389,9.738258244086751,7.767267012107354,7.932463995890107,6.832989746920474,25,8.06,Cyber,3,2.8,2,3
1687,5.070765405403214,4.96818937373532,8.227724795964441,4.962749997471234,5.630548176041033,4.944528858264299,7.070420570287338,5.822744179604827,7.710162898836074,4.690942858669545,6.806889734895123,3.0106667269367295,8.764186000354195,10.0,6.772415051545858,9.257178988349391,2.7438675457473076,3.296789105341531,4.186462531715687,7.614091263782255,18,8.88,AIML,3,4.2,1,5
1688,6.4023193117456785,4.149215484714087,1.0,7.03400060502787,7.077677407074193,3.688709781413904,4.949279992539963,8.149650494026421,8.289823174651929,8.046246552140138,6.551411781294138,3.877091187536279,5.731485769986687,7.2071329548027885,6.843839378864996,7.3411731109482625,7.6321828652164525,10.0,4.991773119538658,8.038720629931513,23,8.16,Cyber,2,1.4,2,7
1689,6.566575743092284,2.4891242053785803,5.391083957703541,6.721721219131362,4.613340190796237,7.150493064228075,3.538003624989477,6.43108716679735,5.6916198639749815,8.552630056352148,5.390936502431449,1.0,6.191070541245864,9.418223461353149,7.331426043976382,6.259702874955083,6.266158250495385,10.0,6.5786748218943,2.03516743887826,20,9.32,CSE,3,0.5,0,9
1690,5.482190052591846,4.609701283846255,8.614270846301427,7.041731385123145,1.5116369156637557,4.445104485342437,5.349048048247015,5.978366059390836,9.039309667949542,4.970202014240087,5.168058232756048,6.544494353352296,6.727701857693035,2.2261082587491896,7.608553996033816,7.771856085154792,6.9107577267929265,5.433344047134521,6.051505273608937,6.6011874072316115,20,8.08,Cyber,1,1.3,0,8
1691,7.17338760295055,6.946290906535574,4.856528354501332,5.114565860935649,7.9642306243301215,6.956852401668913,7.5543247718528646,6.476995242933862,5.687478544466837,5.690933747270971,5.335607270393184,7.332070172131294,5.026454114647981,6.144601822376091,6.667046371145795,4.810059593385833,5.239510062204848,3.005833415026922,6.665001417295233,7.6894505377427835,20,7.3,IT,2,3.0,0,2
1692,5.050192686754951,4.594177123920865,9.524946329739224,6.477116141279095,7.951629307205061,3.5333605272633704,7.5497812623035365,3.7448949969782745,5.020371289453248,2.59120266403074,4.287599479567862,7.432912177588771,10.0,7.641944698737103,7.2160427194959755,4.237028784083574,9.02790963853341,4.927689060398369,6.893784492189379,4.073912701164213,18,6.27,CSE,3,3.1,1,3
1693,7.742594594914488,5.52438592514812,8.967780307535524,6.122687328481727,10.0,7.818437842165077,5.138824857768607,3.7124937715160793,8.71382005484574,5.6361187784641675,6.689286006316724,4.7720155763694425,4.150743263741452,6.773359284265998,5.048771258248368,7.027282124647122,7.768955325384857,8.427446144797125,8.691390031480916,8.152844224134615,21,7.01,IT,2,0.5,1,8
1694,3.308040639506503,6.932862574824634,5.061738567745075,5.375737264917426,1.5856269641313707,3.4470349466670167,4.278512390702884,2.8235724967327838,8.640846045954456,3.096889001437742,4.309455986507794,8.56015030728843,6.180090518808845,7.030040138715066,3.7643599372976033,6.45787829436453,4.45969939934823,5.321863772414657,3.294340584676905,6.420909305200734,21,8.44,CSE,4,3.5,1,2
1695,6.2527591590928235,7.041378992845337,4.993672961907286,6.49081948354268,7.501664218693631,1.3169391812178537,3.886641750185627,6.413363574739206,4.759782398603607,5.023325106639969,4.437838291785194,9.167119485933528,6.212234748890236,5.222506933210762,8.715926216437001,6.627783038185129,8.239161360214366,6.788114286691064,7.071900213844681,5.135069453396991,21,8.62,AIML,2,0.5,0,4
1696,9.87785799811657,3.840934295667922,3.9727883152910626,8.110731093501414,2.062635723833226,8.474525170326455,5.7267467945468775,7.837709499686033,4.469498208721466,8.154744827858442,6.994531055082229,4.669270920987713,1.6232597941300027,8.422598741267265,7.760509276078361,4.28225895179399,6.600375831882813,6.102670295448278,6.333593803545431,6.854892302608085,22,5.28,Cyber,3,1.6,1,7
1697,3.9993373507888506,7.994118712907283,4.740811536272405,5.955599553129351,9.512986563350639,4.288212392537657,6.273102343438666,7.531172969207741,9.528769800285259,2.9962007422783854,5.515858240805481,8.363023775076373,4.3153640830411995,2.7984556053537335,5.4371283066018465,2.990020919040915,4.832817630357489,7.144211775448018,5.547543641435631,7.6467624012698865,22,6.89,Cyber,2,2.5,2,2
1698,4.6445100589502974,8.254700178710971,3.5348218716621695,5.968905692712851,6.975733667392019,9.513858116398817,8.946383025951517,8.28725598512963,5.794676077150372,4.1959784789563415,6.123393575997119,6.2797174976202,3.295626172958693,5.700812921756814,4.671267356654754,3.9217195680054058,2.6148269258532144,7.0015526117322775,3.482980089044042,1.6921782870926414,24,8.01,ECE,1,1.6,2,5
